"Player","Season","Date","Day","Comp","Round","Venue","Result","Squad","Opponent","Start","Pos","Min","Gls_Performance","Ast_Performance","PK_Performance","PKatt_Performance","Sh_Performance","SoT_Performance","CrdY_Performance","CrdR_Performance","Touches_Performance","Tkl_Performance","Int_Performance","Blocks_Performance","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons","Fls_Performance","Fld_Performance","Off_Performance","Crs_Performance","TklW_Performance","OG_Performance","PKwon_Performance","PKcon_Performance"
"Marc-André ter Stegen","2022-2023","8/13/22","Sat","La Liga","Matchweek 1","Home","D 0–0","Barcelona","Rayo Vallecano","Y","GK",90,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,56,59,94.9,0,41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","8/21/22","Sun","La Liga","Matchweek 2","Away","W 4–1","Barcelona","Real Sociedad","Y*","GK",90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,34,40,85,0,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","8/28/22","Sun","La Liga","Matchweek 3","Home","W 4–0","Barcelona","Valladolid","Y","GK",90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,25,28,89.3,0,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","9/3/22","Sat","La Liga","Matchweek 4","Away","W 3–0","Barcelona","Sevilla","Y","GK",90,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,34,45,75.6,0,32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","9/7/22","Wed","Champions Lg","Group stage","Home","W 5–1","Barcelona","Viktoria Plzeň","Y","GK",90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,27,29,93.1,0,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","9/10/22","Sat","La Liga","Matchweek 5","Away","W 4–0","Barcelona","Cádiz","Y","GK",90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,1,32,35,91.4,0,29,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","9/13/22","Tue","Champions Lg","Group stage","Away","L 0–2","Barcelona","Bayern Munich","Y","GK",90,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,42,45,93.3,0,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","9/17/22","Sat","La Liga","Matchweek 6","Home","W 3–0","Barcelona","Elche","Y*","GK",90,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,19,100,0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","9/23/22","Fri","UEFA Nations League","League A","Home","L 0–1","Germany","Hungary","Y","GK",90,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","9/26/22","Mon","UEFA Nations League","League A","Away","D 3–3","Germany","England","Y","GK",90,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","10/1/22","Sat","La Liga","Matchweek 7","Away","W 1–0","Barcelona","Mallorca","Y","GK",90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,28,33,84.8,0,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","10/4/22","Tue","Champions Lg","Group stage","Away","L 0–1","Barcelona","Inter","Y","GK",90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,24,26,92.3,0,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","10/9/22","Sun","La Liga","Matchweek 8","Home","W 1–0","Barcelona","Celta Vigo","Y","GK",90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,28,38,73.7,0,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","10/12/22","Wed","Champions Lg","Group stage","Home","D 3–3","Barcelona","Inter","Y","GK",90,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,20,21,95.2,0,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","10/16/22","Sun","La Liga","Matchweek 9","Away","L 1–3","Barcelona","Real Madrid","Y","GK",90,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,28,28,100,0,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","10/20/22","Thu","La Liga","Matchweek 10","Home","W 3–0","Barcelona","Villarreal","Y","GK",90,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,19,21,90.5,0,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","10/23/22","Sun","La Liga","Matchweek 11","Home","W 4–0","Barcelona","Athletic Club","Y","GK",90,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,47,55,85.5,0,47,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","10/26/22","Wed","Champions Lg","Group stage","Home","L 0–3","Barcelona","Bayern Munich","Y","GK",90,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,36,41,87.8,0,29,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","10/29/22","Sat","La Liga","Matchweek 12","Away","W 1–0","Barcelona","Valencia","Y","GK",90,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0.1,1,0,39,44,88.6,0,36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","11/1/22","Tue","Champions Lg","Group stage","Away","W 4–2","Barcelona","Viktoria Plzeň","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","11/5/22","Sat","La Liga","Matchweek 13","Home","W 2–0","Barcelona","Almería","Y","GK",90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,22,24,91.7,0,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","11/8/22","Tue","La Liga","Matchweek 14","Away","W 2–1","Barcelona","Osasuna","Y","GK",90,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,30,47,63.8,0,31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","11/23/22","Wed","World Cup","Group stage","Neutral","L 1–2","Germany","Japan","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","11/27/22","Sun","World Cup","Group stage","Neutral","D 1–1","Germany","Spain","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","12/1/22","Thu","World Cup","Group stage","Neutral","W 4–2","Germany","Costa Rica","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","12/31/22","Sat","La Liga","Matchweek 15","Home","D 1–1","Barcelona","Espanyol","Y","GK",90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,36,39,92.3,0,25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","1/4/23","Wed","Copa del Rey","Round of 32","Away","W 4–3","Barcelona","Intercity","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","1/8/23","Sun","La Liga","Matchweek 16","Away","W 1–0","Barcelona","Atlético Madrid","Y","GK",90,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,45,59,76.3,0,41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","1/12/23","Thu","Supercopa de España","Semi-finals","Away","D 2 (4)–2 (2)","Barcelona","Betis","Y","GK",120,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","1/15/23","Sun","Supercopa de España","Final","Away","W 3–1","Barcelona","Real Madrid","Y","GK",90,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","1/19/23","Thu","Copa del Rey","Round of 16","Away","W 5–0","Barcelona","D Ceuta","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","1/22/23","Sun","La Liga","Matchweek 18","Home","W 1–0","Barcelona","Getafe","Y","GK",90,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,24,30,80,0,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","1/25/23","Wed","Copa del Rey","Quarter-finals","Home","W 1–0","Barcelona","Real Sociedad","Y","GK",90,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","1/28/23","Sat","La Liga","Matchweek 19","Away","W 1–0","Barcelona","Girona","Y","GK",90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,26,34,76.5,1,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","2/1/23","Wed","La Liga","Matchweek 17","Away","W 2–1","Barcelona","Betis","Y","GK",90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,32,37,86.5,0,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","2/5/23","Sun","La Liga","Matchweek 20","Home","W 3–0","Barcelona","Sevilla","Y","GK",90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,36,40,90,0,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","2/12/23","Sun","La Liga","Matchweek 21","Away","W 1–0","Barcelona","Villarreal","Y*","GK",90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,29,41,70.7,0,28,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","2/16/23","Thu","Europa Lg","Knockout round play-offs","Home","D 2–2","Barcelona","Manchester Utd","Y","GK",90,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,1,0,39,41,95.1,0,31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","2/19/23","Sun","La Liga","Matchweek 22","Home","W 2–0","Barcelona","Cádiz","Y","GK",90,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,43,51,84.3,1,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","2/23/23","Thu","Europa Lg","Knockout round play-offs","Away","L 1–2","Barcelona","Manchester Utd","Y","GK",90,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,43,48,89.6,0,38,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","2/26/23","Sun","La Liga","Matchweek 23","Away","L 0–1","Barcelona","Almería","Y","GK",90,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,19,20,95,1,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","3/2/23","Thu","Copa del Rey","Semi-finals","Away","W 1–0","Barcelona","Real Madrid","Y","GK",90,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","3/5/23","Sun","La Liga","Matchweek 24","Home","W 1–0","Barcelona","Valencia","Y","GK",90,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,38,45,84.4,0,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","3/12/23","Sun","La Liga","Matchweek 25","Away","W 1–0","Barcelona","Athletic Club","Y","GK",90,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,44,51,86.3,0,34,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","3/19/23","Sun","La Liga","Matchweek 26","Home","W 2–1","Barcelona","Real Madrid","Y","GK",90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,35,39,89.7,0,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","3/25/23","Sat","Friendlies (M)","Friendlies (M)","Home","W 2–0","Germany","Peru","Y","GK",90,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","3/28/23","Tue","Friendlies (M)","Friendlies (M)","Home","L 2–3","Germany","Belgium","Y","GK",90,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","4/1/23","Sat","La Liga","Matchweek 27","Away","W 4–0","Barcelona","Elche","Y","GK",90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0.1,1,0,33,39,84.6,0,29,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","4/5/23","Wed","Copa del Rey","Semi-finals","Home","L 0–4","Barcelona","Real Madrid","Y","GK",90,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","4/10/23","Mon","La Liga","Matchweek 28","Home","D 0–0","Barcelona","Girona","Y","GK",90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,2,0,30,34,88.2,0,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","4/16/23","Sun","La Liga","Matchweek 29","Away","D 0–0","Barcelona","Getafe","Y","GK",90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0.2,2,0,32,40,80,0,29,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","4/23/23","Sun","La Liga","Matchweek 30","Home","W 1–0","Barcelona","Atlético Madrid","Y","GK",90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,0,30,39,76.9,0,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","4/26/23","Wed","La Liga","Matchweek 31","Away","L 1–2","Barcelona","Rayo Vallecano","Y*","GK",90,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,38,49,77.6,0,31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","4/29/23","Sat","La Liga","Matchweek 32","Home","W 4–0","Barcelona","Betis","Y","GK",90,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,21,22,95.5,0,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","5/2/23","Tue","La Liga","Matchweek 33","Home","W 1–0","Barcelona","Osasuna","Y","GK",90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,26,28,92.9,0,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","5/14/23","Sun","La Liga","Matchweek 34","Away","W 4–2","Barcelona","Espanyol","Y","GK",90,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,45,49,91.8,0,41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","5/20/23","Sat","La Liga","Matchweek 35","Home","L 1–2","Barcelona","Real Sociedad","Y","GK",90,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,33,44,75,0,31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","5/23/23","Tue","La Liga","Matchweek 36","Away","L 1–3","Barcelona","Valladolid","Y","GK",45,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,15,18,83.3,1,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","5/28/23","Sun","La Liga","Matchweek 37","Home","W 3–0","Barcelona","Mallorca","Y","GK",90,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,14,15,93.3,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","6/4/23","Sun","La Liga","Matchweek 38","Away","L 1–2","Barcelona","Celta Vigo","Y","GK",62,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,0,28,33,84.8,0,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","6/12/23","Mon","Friendlies (M)","Friendlies (M)","Home","D 3–3","Germany","Ukraine","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","6/16/23","Fri","Friendlies (M)","Friendlies (M)","Away","L 0–1","Germany","Poland","Y","GK",90,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc-André ter Stegen","2022-2023","6/20/23","Tue","Friendlies (M)","Friendlies (M)","Home","L 0–2","Germany","Colombia","Y","GK",90,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","6/1/22","Wed","UEFA Nations League","League A","Home","W 2–1","Poland","Wales","Y*","FW",90,0,0,0,0,3,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","6/8/22","Wed","UEFA Nations League","League A","Away","L 1–6","Poland","Belgium","Y*","FW",68,1,0,0,0,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","6/14/22","Tue","UEFA Nations League","League A","Home","L 0–1","Poland","Belgium","Y*","FW",90,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","8/13/22","Sat","La Liga","Matchweek 1","Home","D 0–0","Barcelona","Rayo Vallecano","Y","FW",90,0,0,0,0,5,1,0,0,38,2,0,2,0.9,0.9,0.1,6,0,12,17,70.6,3,22,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","8/21/22","Sun","La Liga","Matchweek 2","Away","W 4–1","Barcelona","Real Sociedad","Y","FW",90,2,0,0,0,4,4,0,0,41,1,0,0,0.9,0.9,0.1,3,1,27,30,90,4,25,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","8/28/22","Sun","La Liga","Matchweek 3","Home","W 4–0","Barcelona","Valladolid","Y","FW",90,2,0,0,0,5,3,0,0,42,0,0,1,0.9,0.9,0.2,7,1,27,31,87.1,3,30,0,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","9/3/22","Sat","La Liga","Matchweek 4","Away","W 3–0","Barcelona","Sevilla","Y","FW",73,1,0,0,0,4,3,0,0,27,0,0,0,1.3,1.3,0.1,4,1,14,17,82.4,4,26,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","9/7/22","Wed","Champions Lg","Group stage","Home","W 5–1","Barcelona","Viktoria Plzeň","Y","FW",90,3,0,0,0,6,4,0,0,47,1,0,0,1.1,1.1,0.3,4,0,24,36,66.7,7,39,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","9/10/22","Sat","La Liga","Matchweek 5","Away","W 4–0","Barcelona","Cádiz","N","FW",34,1,2,0,0,1,1,0,0,21,0,0,0,0.9,0.9,0.9,2,2,10,14,71.4,1,17,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","9/13/22","Tue","Champions Lg","Group stage","Away","L 0–2","Barcelona","Bayern Munich","Y","FW",90,0,0,0,0,7,2,0,0,41,1,1,0,1.1,1.1,0.2,5,0,20,27,74.1,3,26,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","9/17/22","Sat","La Liga","Matchweek 6","Home","W 3–0","Barcelona","Elche","Y","FW",71,2,0,0,0,6,4,0,0,35,0,0,0,2.1,2.1,0,2,0,20,28,71.4,3,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","9/22/22","Thu","UEFA Nations League","League A","Home","L 0–2","Poland","Netherlands","Y*","FW",90,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","9/25/22","Sun","UEFA Nations League","League A","Away","W 1–0","Poland","Wales","Y*","FW",90,0,1,0,0,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","10/1/22","Sat","La Liga","Matchweek 7","Away","W 1–0","Barcelona","Mallorca","Y","FW",90,1,0,0,0,4,2,0,0,36,2,0,0,0.4,0.4,0,3,0,18,28,64.3,0,20,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","10/4/22","Tue","Champions Lg","Group stage","Away","L 0–1","Barcelona","Inter","Y","FW",90,0,0,0,0,1,1,0,0,26,1,0,1,0.1,0.1,0,0,0,14,17,82.4,2,17,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","10/9/22","Sun","La Liga","Matchweek 8","Home","W 1–0","Barcelona","Celta Vigo","Y","FW",90,0,0,0,0,2,1,0,0,27,0,0,1,0.2,0.2,0.1,2,0,15,20,75,2,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","10/12/22","Wed","Champions Lg","Group stage","Home","D 3–3","Barcelona","Inter","Y","FW",90,2,0,0,0,8,3,0,0,45,1,0,1,0.6,0.6,0.1,4,0,14,29,48.3,2,26,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","10/16/22","Sun","La Liga","Matchweek 9","Away","L 1–3","Barcelona","Real Madrid","Y","FW",90,0,1,0,0,6,2,0,0,35,0,0,2,0.8,0.8,0.6,3,1,12,19,63.2,5,28,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","10/20/22","Thu","La Liga","Matchweek 10","Home","W 3–0","Barcelona","Villarreal","Y","FW",74,2,0,0,0,3,3,0,0,29,0,0,0,0.2,0.2,0.1,1,0,16,21,76.2,2,18,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","10/23/22","Sun","La Liga","Matchweek 11","Home","W 4–0","Barcelona","Athletic Club","Y","FW",62,1,1,0,0,1,1,0,0,18,0,0,0,0.1,0.1,0.1,1,1,11,13,84.6,0,13,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","10/26/22","Wed","Champions Lg","Group stage","Home","L 0–3","Barcelona","Bayern Munich","Y","FW",81,0,0,0,0,2,0,0,0,28,1,0,1,0.3,0.3,0,1,0,14,22,63.6,4,19,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","10/29/22","Sat","La Liga","Matchweek 12","Away","W 1–0","Barcelona","Valencia","Y","FW",90,1,0,0,0,3,1,0,0,28,2,0,0,0.6,0.6,0,0,0,12,17,70.6,6,22,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","11/5/22","Sat","La Liga","Matchweek 13","Home","W 2–0","Barcelona","Almería","Y","FW",90,0,0,0,1,5,1,0,0,43,0,0,0,1.6,0.8,0,5,0,25,29,86.2,5,25,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","11/8/22","Tue","La Liga","Matchweek 14","Away","W 2–1","Barcelona","Osasuna","Y","FW",30,0,0,0,0,1,1,2,1,16,0,0,1,0.1,0.1,0,1,0,8,10,80,1,9,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","11/16/22","Wed","Friendlies (M)","Friendlies (M)","Neutral","W 1–0","Poland","Chile","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lewandowski","2022-2023","11/22/22","Tue","World Cup","Group stage","Neutral","D 0–0","Poland","Mexico","Y*","FW",90,0,0,0,1,1,0,0,0,34,1,0,0,0.8,0,0.1,4,0,12,23,52.2,3,20,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
